code latitude longitude
14K477 40.71188799999999 -73.93903329999999
14K478 40.7119647 -73.9395648
14K488 40.7152448 -73.9547267
14K558 40.7156882 -73.9553363
14K561 40.7151107 -73.9569009
14K577 40.7127837 -74.0059413
14K582 40.7127837 -74.0059413
14K586 40.7103987 -73.94397110000001
14K586 40.7103987 -73.94397110000001
14K610 40.7223245 -73.9534714
14K614 40.7103421 -73.9438547
14K614 40.7103421 -73.9438547
14K632 40.7223832 -73.95321919999999
14K685 40.7110054 -73.9595879
14K923 40.7127837 -74.0059413
15K001 40.818784 -73.91297229999999
15K010 40.6607805 -73.98600669999999
15K015 40.6771505 -74.0116917
15K024 40.6071935 -73.98768
15K029 40.6870074 -73.99780319999999
15K032 40.68043429999999 -73.9918835
15K038 40.5371749 -74.15260789999999
15K039 40.6686661 -73.9829132
15K051 40.672111 -73.983882
15K058 40.7127837 -74.0059413
15K088 40.66064799999999 -73.98824979999999
15K094 40.6436445 -74.00868419999999
15K107 40.6630102 -73.9811211
15K124 40.6674919 -73.990697
15K130 40.6535597 -73.9652239
15K131 40.64078 -73.9933396
15K136 40.65220679999999 -74.0076631
15K146 40.6077421 -73.9826964
15K154 40.6607805 -73.98600669999999
15K169 40.6078642 -73.9818373
15K172 40.6575935 -74.00019499999999
15K230 40.6452978 -73.9803204
15K261 40.6872222 -73.9886111
15K295 40.661012 -73.988959
15K321 40.7513128 -73.8869321
15K418 40.7702671 -73.9861964
15K423 40.6900029 -73.989221
15K429 40.6851567 -73.99335289999999
15K429 40.6851567 -73.99335289999999
15K442 40.680386 -73.9917457
15K443 40.6609789 -73.9890267
15K447 40.7127837 -74.0059413
15K448 40.7127837 -74.0059413
15K448 40.7127837 -74.0059413
15K462 40.669398 -73.9788466
15K462 40.669398 -73.9788466
15K463 40.669398 -73.9788466
15K463 40.669398 -73.9788466
15K464 40.669398 -73.97884359999999
15K464 40.669398 -73.97884359999999
15K497 40.6853538 -73.9935445
15K497 40.6853538 -73.9935445
15K519 40.6849076 -73.9906398
15K520 40.6900426 -73.98920609999999
15K529 40.6428241 -73.99251989999999
15K530 40.68624 -73.9798953
15K592 40.6863128 -73.9797932
15K592 40.6863128 -73.9797932
15K656 40.68390369999999 -73.9806984
15K667 40.6560249 -74.0049153
15K676 40.6776487 -74.0048406
15K684 40.6693969 -73.9788413
15K698 40.6778399 -74.0141309
15K821 40.6518998 -74.0074015
16K005 40.6854617 -73.9226347
16K021 40.6804783 -73.926002
16K025 40.6914934 -73.9407355
16K026 40.69176969999999 -73.9312486
16K028 40.6784435 -73.9201269
16K035 40.6817726 -73.935527
16K040 40.6803664 -73.92193759999999
16K057 40.6911786 -73.9335323
16K081 40.6930584 -73.9353734
16K243 40.67580359999999 -73.93496110000001
16K262 40.6830648 -73.9303635
16K267 40.6879512 -73.9324012
16K308 40.688394 -73.9352298
16K309 40.6883298 -73.9241079
16K335 40.6744219 -73.9282131
16K385 40.6911573 -73.9335278
16K393 40.6920113 -73.9314969
16K393 40.6920113 -73.9314969
16K455 40.6789581 -73.9314374
16K498 40.7127837 -74.0059413
16K534 40.5832074 -73.9636776
16K584 40.674431 -73.9282259
16K594 40.6801745 -73.9214624
16K627 40.6936541 -73.9408854
16K628 40.6818364 -73.9350749
16K636 40.6937126 -73.9410221
16K681 40.6921294 -73.9316655
16K688 40.6911786 -73.9335323
16K959 40.7127837 -74.0059413
17K002 40.6563889 -73.95166669999999
17K006 40.6489076 -73.95602459999999
17K012 40.6071704 -73.9879194
17K022 40.6071909 -73.9877025
17K061 40.6637725 -73.9488458
17K092 40.6562638 -73.95375109999999
17K122 40.694917 -73.98609789999999
17K138 40.6737144 -73.9515268
17K161 40.6658672 -73.9492435
17K167 40.6694922 -73.9343162
17K181 40.6736393 -73.9445592
17K189 40.6654202 -73.9257535
17K191 40.6718157 -73.92402969999999
17K221 40.7127837 -74.0059413
17K241 40.6689005 -73.9607295
17K246 40.64822119999999 -73.9533761
17K249 40.647495 -73.97867250000002
17K289 40.6741703 -73.9424049
17K316 40.67447629999999 -73.9607145
17K334 40.6726169 -73.9368925
17K340 40.676246 -73.9697549
17K352 40.7127837 -74.0059413
17K353 40.67447629999999 -73.9607145
17K354 40.6726169 -73.9368925
17K375 40.6649223 -73.9595319
17K382 40.7127837 -74.0059413
17K382 40.8881679 -73.8525626
17K394 40.6199094 -73.9426715
17K397 40.658731 -73.9463887
17K398 40.6640817 -73.9280519
17K399 40.6482343 -73.951875
17K408 40.6496039 -73.95816909999999
17K467 40.7127837 -74.0059413
17K484 40.6885062 -73.971406
17K489 40.6695195 -73.9552535
17K524 40.6699401 -73.96131
17K528 40.66995610000001 -73.9611201
17K531 40.658665 -73.943838
17K531 40.658665 -73.943838
17K533 40.658665 -73.943838
17K533 40.658665 -73.943838
17K537 40.7127837 -74.0059413
17K539 40.7127837 -74.0059413
17K543 40.7127837 -74.0059413
17K543 40.7127837 -74.0059413
17K544 40.658665 -73.943838
17K546 40.6587689 -73.94311909999999
17K547 40.66995610000001 -73.9611201
17K548 40.66995610000001 -73.9611201
17K568 40.6662279 -73.9238872
17K587 40.6620892 -73.93678659999999
17K590 40.6670125 -73.9511337
17K590 40.6670125 -73.9511337
17K600 40.6690454 -73.9616509
17K625 40.6753809 -73.93916370000001
17K705 40.6770354 -73.9600988
17K722 40.6620553 -73.936446
17K745 40.7127837 -74.0059413
17K751 40.6738404 -73.8959989
17K770 40.66408029999999 -73.9280546
18K066 40.64862040000001 -73.906809
18K068 40.6350101 -73.9105312
18K114 40.6426133 -73.9079679
18K115 40.6349069 -73.8979825
18K135 40.6532416 -73.932969
18K208 40.64263709999999 -73.9308965
18K211 40.6430359 -73.89560929999999
18K219 40.65912369999999 -73.92262
18K233 40.6514076 -73.9140201
18K235 40.6553229 -73.9408918
18K244 40.6478665 -73.92540559999999
18K268 40.6571262 -73.92768319999999
18K272 40.6355316 -73.8867044
18K276 40.6340237 -73.90825199999999
18K279 40.644143 -73.8926089
18K285 40.6474634 -73.9206289
18K366 40.6474562 -73.8918449
18K563 40.6480442 -73.92223659999999
18K566 40.63361099999999 -73.91749999999999
18K567 40.6332207 -73.91714
18K569 40.6480757 -73.92220929999999
18K576 40.6332207 -73.91714
18K578 40.6332207 -73.91714
18K581 40.6585095 -73.929118
18K588 40.7127837 -74.0059413
18K589 40.7127837 -74.0059413
18K598 40.6585095 -73.929118
18K617 40.6415794 -73.8980462
18K629 40.6480104 -73.9222497
18K633 40.6405386 -73.8979281
18K635 40.6454973 -73.8986871
18K637 40.6332207 -73.91714
18K642 40.6405997 -73.89799119999999
18K673 40.6475076 -73.8920842
18K922 40.7127837 -74.0059413
19K007 40.5823651 -73.9681719
19K013 40.66379 -73.8933496
19K065 40.607335 -73.986578
19K089 40.6770563 -73.88386489999999
19K108 40.6812639 -73.884355
19K149 40.6694247 -73.8927858
19K158 40.6725693 -73.8851983
19K159 40.6760787 -73.869642
19K166 40.6599779 -73.8854288
19K171 40.685841 -73.869429
19K174 40.665581 -73.897638
19K190 40.6622739 -73.8948077
19K202 40.6664084 -73.87656969999999
19K213 40.6598783 -73.8979497
19K214 40.6760579 -73.8630067
19K218 40.6702914 -73.87441249999999
19K224 40.6646677 -73.86581629999999
19K260 40.6541462 -73.8943711
19K273 40.658437 -73.8790248
19K290 40.6781495 -73.8894779
19K292 40.671887 -73.893453
19K302 40.6768467 -73.88378089999999
19K306 40.6555057 -73.8865785
19K311 40.6623164 -73.89482199999999
19K325 40.6541471 -73.8943705
19K328 40.667869 -73.89828279999999
19K345 40.6762747 -73.8799265
19K346 40.6466257 -73.8819341
19K364 40.6463075 -73.8809471
19K404 40.6573647 -73.87411349999999
19K409 40.6611859 -73.8867345
19K409 40.6611859 -73.8867345
19K420 40.6930398 -73.8690376
19K422 40.65736709999999 -73.8742111
19K431 40.7127837 -74.0059413
19K452 40.7127837 -74.0059413
19K501 40.7127837 -74.0059413
19K502 40.66736969999999 -73.8953133
19K504 40.6668475 -73.89529619999999
19K507 40.6668137 -73.8953125
19K510 40.7127837 -74.0059413
19K583 40.69228 -73.868927
19K615 40.7127837 -74.0059413
19K618 40.6922805 -73.8689283
19K639 40.69228 -73.868927
19K659 40.69300519999999 -73.8690681
19K660 40.7127837 -74.0059413
19K677 40.6695679 -73.87918839999999
19K678 40.6695679 -73.87918839999999
19K683 40.7127837 -74.0059413
20K030 40.6337518 -74.0230905
20K048 40.5738933 -74.0915995
20K062 40.6354966 -73.9783745
20K069 40.6324499 -74.0095998
20K102 40.5228354 -74.205027
20K104 40.6182604 -74.02852709999999
20K105 40.6331732 -74.00367190000001
20K112 40.6194043 -74.00057249999999
20K127 40.67974239999999 -73.87075659999999
20K160 40.6369579 -73.99910779999999
20K163 40.6065631 -74.0075762
20K164 40.6371675 -73.9858318
20K170 40.6303819 -74.0184731
20K176 40.6247524 -74.0051551
20K179 40.6402612 -73.9772315
20K180 40.6266652 -73.989612
20K185 40.623584 -74.03342
20K186 40.6111251 -73.994505
20K187 40.6278576 -74.0040296
20K192 40.62897270000001 -73.97980079999999
20K200 40.6030271 -74.00169249999999
20K201 40.6190801 -74.013741
20K204 40.7127837 -74.0059413
20K205 40.6149496 -73.98706729999999
20K220 40.7127837 -74.0059413
20K223 40.673648 -73.877523
20K227 40.6218793 -73.9955133
20K229 40.61049209999999 -74.0132386
20K247 40.6122082 -73.9871306
20K259 40.7245098 -73.9858954
20K310 40.6321697 -74.0076071
20K445 40.6130317 -74.0021575
20K485 40.6366466 -74.0231369
20K490 40.627127 -74.0392916
20K503 40.6417829 -74.0187924
20K505 40.6213418 -73.9825458
20K506 40.641937 -74.019313
20K609 40.7127837 -74.0059413
20K609 40.7127837 -74.0059413
20K658 40.7127837 -74.0059413
20K682 40.6070019 -73.98684949999999
20K686 40.60700730000001 -73.98684589999999
20K748 40.6069396 -74.00736979999999
21K090 40.5781034 -73.98015649999999
21K095 40.596081 -73.97467929999999
21K096 40.6078009 -73.9848523
21K097 40.6030611 -73.98270169999999
21K098 40.5835245 -73.9539616
21K099 40.7127837 -74.0059413
21K100 40.5775643 -73.9708069
21K101 40.5976048 -73.99208349999999
21K121 40.6228761 -73.9787743
21K128 40.6048269 -73.9951392
21K153 40.6012142 -73.96002639999999
21K177 40.6084307 -73.9744123
21K188 40.5767619 -74.00048509999999
21K199 40.6165593 -73.9633612
21K209 40.5866438 -73.9616102
21K212 40.5874325 -73.9856582
21K215 40.6023435 -73.9699904
21K216 40.5902872 -73.9696792
21K225 40.5798875 -73.9561576
21K226 40.6152422 -73.9767104
21K228 40.6010426 -73.9768356
21K238 40.6086991 -73.9647726
21K239 40.7127837 -74.0059413
21K253 40.6073801 -73.7488535
21K281 40.5945642 -73.99381629999999
21K288 40.5743168 -73.99241049999999
21K303 40.5824103 -73.9724355
21K329 40.5748649 -73.99577599999999
21K337 40.5936994 -73.9860145
21K344 40.58270270000001 -73.9723072
21K348 40.593653 -73.9860511
21K410 40.5823651 -73.9681719
21K411 40.7127837 -74.0059413
21K468 40.59370330000001 -73.9860443
21K468 40.59370330000001 -73.9860443
21K525 40.6198359 -73.9591434
21K540 40.5877592 -73.98147300000001
21K559 40.7127837 -74.0059413
21K572 40.593015 -73.98631499999999
21K620 40.5832074 -73.9636776
21K690 40.60488410000001 -73.99483289999999
21K690 40.60488410000001 -73.99483289999999
21K728 40.5771287 -73.9856609
22K014 40.7127837 -74.0059413
22K052 40.58773739999999 -73.9399376
22K078 40.62088019999999 -73.9128934
22K109 40.6359368 -73.93312999999999
22K119 40.6260324 -73.9387883
22K134 40.6322762 -73.9732023
22K139 40.6413601 -73.9657563
22K152 40.63260409999999 -73.9540269
22K193 40.6218516 -73.9502828
22K194 40.594696 -73.95434399999999
22K195 40.5802269 -73.9437289
22K197 40.6730926 -73.94460360000001
22K198 40.6374701 -73.9369906
22K203 40.58963 -73.8990956
22K206 40.5972452 -73.94854219999999
22K207 40.6137018 -73.9301753
22K217 40.6337152 -73.9662495
22K222 40.7127837 -74.0059413
22K234 40.604417 -73.9552638
22K236 40.6159233 -73.9125145
22K240 40.623715 -73.946527
22K245 40.5778314 -73.9322048
22K251 40.6313307 -73.9238402
22K254 40.5909093 -73.9514153
22K255 40.6044193 -73.95584339999999
22K269 40.6376693 -73.9476755
22K277 40.59587310000001 -73.9279653
22K278 40.6238064 -73.9737281
22K312 40.622061 -73.90909599999999
22K315 40.6325 -73.954167
22K361 40.6406335 -73.94706599999999
22K381 40.6125482 -73.9515487
22K405 40.6328234 -73.9524883
22K425 40.6099332 -73.9480304
22K495 40.5934702 -73.93671479999999
22K535 40.5807721 -73.9351371
22K555 40.6317968 -73.9535301
22K555 40.6317968 -73.9535301
23K041 40.6601954 -73.9068846
23K073 40.6826386 -73.9144032
23K137 40.682312 -73.9166798
23K150 40.6685946 -73.9048999
23K155 40.6776083 -73.9086914
23K156 40.733269 -74.00129
23K165 40.6571727 -73.91091610000001
23K178 40.6752118 -73.9152982
23K184 40.6602262 -73.9049702
23K284 40.6669394 -73.90755279999999
23K298 40.6709707 -73.9076907
23K323 40.6662142 -73.911248
23K327 40.66788 -73.91153059999999
23K332 40.672234 -73.9061388
23K363 40.6709697 -73.9076843
23K392 40.6655556 -73.9180556
23K401 40.6722091 -73.9061653
23K493 40.6745048 -73.91323249999999
23K493 40.6745048 -73.91323249999999
23K514 40.6655191 -73.9120113
23K518 40.8340063 -73.9039307
23K522 40.6780418 -73.9159997
23K631 40.7127837 -74.0059413
23K634 40.6599697 -73.9136156
23K643 40.6558926 -73.906719
23K644 40.67800039999999 -73.9160887
23K644 40.67800039999999 -73.9160887
23K646 40.6775213 -73.90397829999999
23K647 40.7127837 -74.0059413
23K671 40.6663193 -73.9111021
23K697 40.6655036 -73.9119595
23K697 40.6655036 -73.9119595
24Q005 40.7127837 -74.0059413
24Q007 40.7397009 -73.8826284
24Q012 40.74222 -73.89361
24Q013 40.7372798 -73.8679645
24Q014 40.8574542 -73.9290613
24Q016 40.610195 -73.9604433
24Q019 40.749364 -73.867463
24Q028 40.7470373 -73.8544778
24Q049 40.7195633 -73.8755363
24Q058 40.7286095 -73.89080059999999
24Q061 40.74263140000001 -73.8626419
24Q068 40.6154149 -74.1493656
24Q071 40.6309458 -74.0916306
24Q073 40.7286675 -73.89328019999999
24Q077 40.626039 -73.97589719999999
24Q081 40.7036759 -73.9121318
24Q087 40.55499620000001 -74.16157969999999
24Q088 40.61385190000001 -74.1032956
24Q089 40.7481288 -73.8766706
24Q091 40.7035971 -73.884159
24Q093 40.6827106 -73.8855823
24Q102 40.5228354 -74.205027
24Q113 40.7050838 -73.8614971
24Q119 40.704994 -73.8751688
24Q125 40.7512123 -73.90364869999999
24Q128 40.7149425 -73.8862279
24Q143 40.7561948 -73.856064
24Q153 40.7248434 -73.90421769999999
24Q199 40.7399296 -73.9263029
24Q229 40.7127837 -74.0059413
24Q239 40.69943749999999 -73.90390649999999
24Q264 40.7449238 -73.93693100000002
24Q267 40.7449238 -73.93693100000002
24Q293 40.743204 -73.871482
24Q296 40.743204 -73.871482
24Q299 40.744936 -73.936996
24Q305 40.70718 -73.9151129
24Q307 40.7492652 -73.86592320000001
24Q455 40.74083690000001 -73.8739856
24Q457 40.7127837 -74.0059413
24Q485 40.7116538 -73.9092598
24Q520 40.7432947 -73.93358239999999
24Q530 40.7434809 -73.93353479999999
24Q550 40.7376847 -73.8534339
24Q560 40.7426935 -73.936336
24Q560 40.7426935 -73.936336
24Q585 40.7290963 -73.8877451
24Q600 40.741879 -73.9279018
24Q610 40.7127837 -74.0059413
24Q744 40.743204 -73.871482
24Q877 40.7127837 -74.0059413
25Q020 40.758365 -73.8244069
25Q021 40.77412899999999 -73.81858
25Q022 40.76194 -73.81139
25Q024 40.75004939999999 -73.89568299999999
25Q025 40.7648343 -73.7897125
25Q029 40.5579924 -73.9230128
25Q032 40.7029355 -74.0143762
25Q079 40.72161699999999 -73.759542
25Q107 40.7557661 -73.7993461
25Q120 40.7452365 -73.82902709999999
25Q129 40.789929 -73.839501
25Q130 40.760071 -73.7839171
25Q154 40.7264147 -73.8074984
25Q163 40.7411169 -73.8088253
25Q164 40.7212825 -73.8238442
25Q165 40.7295974 -73.8179834
25Q169 40.7823156 -73.7782441
25Q184 40.7783553 -73.7993439
25Q185 40.7752466 -73.819397
25Q189 40.7599924 -73.8183246
25Q193 40.7921939 -73.8095404
25Q194 40.7103831 -74.0056448
25Q200 40.7127837 -74.0059413
25Q201 40.7127837 -74.0059413
25Q209 40.7838171 -73.79536929999999
25Q214 40.77 -73.8283299
25Q219 40.7127837 -74.0059413
25Q237 40.7494299 -73.82141
25Q242 40.76975300000001 -73.83200099999999
25Q244 40.7545434 -73.826171
25Q250 40.7241665 -73.8093221
25Q252 40.72415410000001 -73.8093865
25Q252 40.72415410000001 -73.8093865
25Q263 40.7127837 -74.0059413
25Q281 40.7494299 -73.82141
25Q281 40.7494299 -73.82141
25Q285 40.7127837 -74.0059413
25Q285 40.7127837 -74.0059413
25Q294 40.7822363 -73.7783702
25Q425 40.7387758 -73.8238925
25Q460 40.7650008 -73.82670980000002
25Q467 40.7127837 -74.0059413
25Q499 40.7386061 -73.82038159999999
25Q525 40.7349926 -73.82129019999999
25Q540 40.765602 -73.828293
25Q670 40.7253501 -73.8113253
25Q792 40.7215695 -73.82041819999999
26Q018 40.5341762 -74.1504422
26Q026 40.7366478 -73.77831929999999
26Q031 40.5629863 -73.9146149
26Q041 40.7700441 -73.77098699999999
26Q046 40.5523 -74.2105787
26Q067 40.7624595 -73.7344245
26Q074 40.7451347 -73.76688
26Q094 40.77140060000001 -73.73866050000001
26Q098 40.769118 -73.74967579999999
26Q115 40.74388980000001 -73.7092509
26Q133 40.7321166 -73.7178941
26Q158 40.7562356 -73.77240859999999
26Q159 40.7698674 -73.7839068
26Q162 40.748394 -73.77656499999999
26Q172 40.7416781 -73.71322150000002
26Q173 40.731358 -73.79685169999999
26Q178 40.7242889 -73.7770506
26Q186 40.7496599 -73.7214345
26Q188 40.7361017 -73.7536198
26Q191 40.7343532 -73.70898070000001
26Q203 40.7535669 -73.759799
26Q205 40.7376911 -73.75622179999999
26Q213 40.7473144 -73.7454096
26Q216 40.7374039 -73.79446329999999
26Q221 40.7585917 -73.7313073
26Q266 40.7455965 -73.7282367
26Q415 40.7518302 -73.7559842
26Q430 40.7406103 -73.7948457
26Q435 40.7336092 -73.7400629
26Q495 40.7714585 -73.78076770000001
26Q566 40.7127837 -74.0059413
27Q042 40.5944728 -73.79488479999999
27Q043 40.5941018 -73.7612185
27Q045 40.6720063 -73.7888263
27Q047 40.6064673 -73.8207865
27Q053 40.603611 -73.74972199999999
27Q056 40.7127837 -74.0059413
27Q060 40.6002667 -74.1089399
27Q062 40.6708754 -73.9120245
27Q063 40.6767758 -73.8592523
27Q064 40.6820802 -73.8570312
27Q066 40.7577346 -73.98349209999999
27Q090 40.8928206 -73.8981517
27Q096 40.6074948 -73.98488720000002
27Q097 40.694215 -73.860039
27Q100 40.679737 -73.8216721
27Q104 40.6079434 -73.7649271
27Q105 40.5958139 -73.7816319
27Q106 40.5947269 -73.7667314
27Q108 40.6793936 -73.83114929999999
27Q114 40.7776144 -73.7756583
27Q123 40.6787879 -73.7955104
27Q124 40.6653651 -73.8111411
27Q137 40.6782654 -73.8395171
27Q146 40.6604803 -73.8349319
27Q155 40.6794037 -73.8101272
27Q183 40.5894455 -73.8059184
27Q197 40.5999184 -73.7441066
27Q202 40.6711962 -73.8458149
27Q207 40.657926 -73.8440985
27Q210 40.7222724 -73.99419449999999
27Q215 40.5996807 -73.7584968
27Q223 40.6745592 -73.7902082
27Q226 40.6752359 -73.8166713
27Q232 40.5445559 -74.14986859999999
27Q253 40.6073801 -73.7488535
27Q254 40.6972422 -73.8478234
27Q260 40.601532 -73.76397899999999
27Q262 40.5867023 -73.8234854
27Q262 40.5867023 -73.8234854
27Q282 40.8173851 -73.9474262
27Q302 40.601532 -73.76397899999999
27Q306 40.6937126 -73.9410221
27Q308 40.7127837 -74.0059413
27Q309 40.6014912 -73.7639468
27Q309 40.6014912 -73.7639468
27Q317 40.58092329999999 -73.8312662
27Q318 40.5809066 -73.8313599
27Q319 40.604018 -73.749909
27Q323 40.584152 -73.82538850000002
27Q323 40.584152 -73.82538850000002
27Q324 40.5865555 -73.82353359999999
27Q333 40.5943309 -73.7867893
27Q351 40.5865658 -73.8234271
27Q400 40.673947 -73.782673
27Q410 40.5866414 -73.8234599
27Q475 40.7127837 -74.0059413
27Q480 40.6786325 -73.8369783
27Q487 40.7127837 -74.0059413
27Q650 40.68918 -73.841461
28Q008 40.6969935 -73.7866787
28Q030 40.67978910000001 -73.77441619999999
28Q040 40.6940312 -73.790886
28Q048 40.6936408 -73.7961323
28Q050 40.7127837 -74.0059413
28Q054 40.8584877 -73.92927279999999
28Q055 40.5367643 -74.2648585
28Q072 40.7127837 -74.0059413
28Q080 40.6733132 -73.7691067
28Q082 40.70361 -73.8130599
28Q086 40.610195 -73.9604433
28Q099 40.7099956 -73.8271946
28Q101 40.7156392 -73.84364959999999
28Q117 40.7103448 -73.8131914
28Q121 40.68388789999999 -73.8154632
28Q139 40.7274028 -73.85615
28Q140 40.6870347 -73.7811055
28Q144 40.715181 -73.85323100000001
28Q157 40.7323808 -73.8537052
28Q157 40.7323808 -73.8537052
28Q160 40.7127837 -74.0059413
28Q161 40.690426 -73.82106499999999
28Q167 40.708753 -73.8557999
28Q167 40.708753 -73.8557999
28Q174 40.720572 -73.861471
28Q175 40.731005 -73.852189
28Q182 40.7067132 -73.80316859999999
28Q190 40.7228348 -73.8519321
28Q196 40.716135 -73.8230837
28Q206 40.734097 -73.8609583
28Q217 40.7104481 -73.8118625
28Q220 40.7365301 -73.8521032
28Q284 40.6970603 -73.7865039
28Q284 40.6970603 -73.7865039
28Q303 40.7257864 -73.8440881
28Q310 40.71393010000001 -73.79854999999999
28Q310 40.71393010000001 -73.79854999999999
28Q325 40.7127837 -74.0059413
28Q328 40.7145147 -73.79854689999999
28Q338 40.7127837 -74.0059413
28Q350 40.7141835 -73.7978589
28Q440 40.7298246 -73.84485719999999
28Q470 40.714302 -73.7983196
28Q505 40.7094935 -73.8024946
28Q620 40.7163244 -73.7986514
28Q680 40.718492 -73.80595
28Q680 40.70834010000001 -73.8040496
28Q686 40.708753 -73.8558
28Q687 40.701004 -73.7982184
28Q690 40.6859426 -73.783534
28Q896 40.7084369 -73.8041836
28Q896 40.7084369 -73.8041836
29Q015 40.6797529 -73.89585919999999
29Q033 40.7273328 -73.73399479999999
29Q034 40.7109535 -73.7380266
29Q035 40.7136157 -73.76936719999999
29Q036 40.69110999999999 -73.7644399
29Q037 40.6763639 -73.75843019999999
29Q038 40.6584068 -73.7389596
29Q052 40.6613338 -73.76690889999999
29Q059 40.6191647 -74.1339345
29Q095 40.5125863 -74.23088969999999
29Q109 40.7203541 -73.7464973
29Q116 40.7007422 -73.7818583
29Q118 40.7034522 -73.7653955
29Q131 40.7171914 -73.79412119999999
29Q132 40.6819154 -73.7496101
29Q134 40.7072004 -73.7546089
29Q135 40.7208172 -73.75762759999999
29Q136 40.6990531 -73.75270979999999
29Q138 40.65997000000001 -73.7345344
29Q147 40.7127837 -74.0059413
29Q156 40.6722005 -73.7433471
29Q176 40.6748803 -73.7656642
29Q181 40.6558162 -73.7530668
29Q192 40.7057055 -73.7527353
29Q195 40.6527707 -73.735163
29Q208 40.744184 -73.727581
29Q231 40.67418869999999 -73.75625219999999
29Q238 40.7127709 -73.7798801
29Q248 40.6679328 -73.7579593
29Q251 40.66493699999999 -73.7595159
29Q259 40.7057132 -73.7527652
29Q259 40.7057132 -73.7527652
29Q265 40.6679311 -73.7579597
29Q268 40.707636 -73.785231
29Q270 40.6750848 -73.7362048
29Q272 40.6679328 -73.7579593
29Q283 40.6679319 -73.7579592
29Q283 40.6679319 -73.7579592
29Q295 40.7208094 -73.7313765
29Q326 40.7115877 -73.77097599999999
29Q327 40.6914837 -73.7785857
29Q355 40.6649723 -73.7591145
29Q356 40.66485429999999 -73.7591252
29Q492 40.6983284 -73.7461497
29Q494 40.7127837 -74.0059413
29Q496 40.6983284 -73.7461497
29Q498 40.7127837 -74.0059413
30Q002 40.7701064 -73.8941663
30Q010 40.759485 -73.9124228
30Q011 40.7456503 -73.9094855
30Q017 40.7681745 -73.922872
30Q069 40.71140339999999 -73.9806199
30Q070 40.7530439 -73.9464342
30Q076 40.760786 -73.9416676
30Q078 40.74456170000001 -73.9576999
30Q084 40.5938105 -74.161075
30Q085 40.77338779999999 -73.91522320000001
30Q092 40.7562128 -73.8687179
30Q111 40.758612 -73.93930809999999
30Q112 40.7465995 -73.9398477
30Q122 40.7802866 -73.91604660000002
30Q126 40.7660581 -73.9298196
30Q127 40.765065 -73.8712115
30Q141 40.7758106 -73.90475599999999
30Q145 40.7540201 -73.8874733
30Q148 40.7578767 -73.8786824
30Q149 40.7551547 -73.874393
30Q150 40.7282809 -73.8579353
30Q151 40.7576338 -73.9083998
30Q152 40.7127837 -74.0059413
30Q166 40.7576106 -73.9262559
30Q171 40.7710909 -73.9289324
30Q204 40.7564141 -73.9326703
30Q212 40.7531357 -73.8846634
30Q222 40.7503507 -73.87998050000002
30Q227 40.7545844 -73.8615339
30Q228 40.7127837 -74.0059413
30Q230 40.7526421 -73.8929011
30Q234 40.7670313 -73.92321869999999
30Q235 40.76696829999999 -73.92309829999999
30Q286 40.7712552 -73.924167
30Q286 40.7712552 -73.924167
30Q301 40.7571578 -73.932407
30Q445 40.7576043 -73.9107057
30Q450 40.765572 -73.9330475
30Q501 40.7448829 -73.9368731
30Q502 40.7485702 -73.9462051
30Q555 40.7515012 -73.9370652
30Q575 40.7514029 -73.936908
30Q580 40.7549427 -73.9268799
30Q580 40.7549427 -73.9268799
31R001 40.50689759999999 -74.2530271
31R002 40.6255647 -74.12243819999999
31R003 40.5208263 -74.2118466
31R004 40.5527954 -74.194715
31R005 40.5559952 -74.2031263
31R006 40.5103402 -74.2304506
31R007 40.7127837 -74.0059413
31R008 40.7127837 -74.0059413
31R011 40.5907482 -74.0979396
31R013 40.7127837 -74.0059413
31R014 40.622418 -74.079229
31R016 40.6397668 -74.0794768
31R018 40.6365251 -74.117195
31R019 40.630563 -74.1268879
31R020 40.6267029 -74.1434589
31R021 40.6311911 -74.1446555
31R022 40.6249594 -74.1506486
31R023 40.5702275 -74.14526579999999
31R024 40.545796 -74.14544800000002
31R026 40.59158130000001 -74.1901645
31R027 40.628284 -74.117066
31R029 40.7077254 -73.7484261
31R030 40.641875 -74.1019498
31R031 40.6418624 -74.0854461
31R032 40.5552332 -74.1541702
31R034 40.50691 -74.2540738
31R035 40.6135779 -74.0989589
31R036 40.55893880000001 -74.1708429
31R038 40.5749601 -74.0992761
31R039 40.5978399 -74.0701869
31R041 40.5751875 -74.1185789
31R042 40.5453 -74.1644772
31R044 40.6317115 -74.1568547
31R045 40.6284686 -74.10737329999999
31R046 40.594114 -74.0804356
31R047 40.58122609999999 -74.1589165
31R048 40.60283039999999 -74.0918585
31R049 40.6206112 -74.08098939999999
31R050 40.5615246 -74.12489939999999
31R051 40.6228886 -74.1448991
31R052 40.5823316 -74.0883443
31R053 40.5557885 -74.137368
31R054 40.6028089 -74.1377917
31R055 40.5363876 -74.16350469999999
31R056 40.5419422 -74.2141312
31R057 40.6111111 -74.08388889999999
31R058 40.5831435 -74.16085199999999
31R060 40.6151414 -74.0630312
31R061 40.634527 -74.09799199999999
31R063 40.7127837 -74.0059413
31R064 40.581969 -74.15935999999999
31R065 40.633712 -74.078282
31R069 40.5911111 -74.1575
31R072 40.7127837 -74.0059413
31R074 40.6388421 -74.07945889999999
31R075 40.5443879 -74.19718999999999
31R080 40.6081534 -74.1055942
