$Element Number
48634
$Element_id  Value
0  0.00000000000000000000e+00  -2.21866721403785049915e-04
1  -9.45899868384003639221e-04  -3.30510025378316640854e-04
2  0.00000000000000000000e+00  2.21866721403785049915e-04
3  -9.03080392163246870041e-04  7.15306086931377649307e-04
4  -2.37287968047894537449e-04  9.80146322399377822876e-03
5  -7.23385659512132406235e-04  -6.62689504679292440414e-04
6  0.00000000000000000000e+00  0.00000000000000000000e+00
7  -8.70670471340417861938e-03  -2.61762831360101699829e-03
8  -1.63751505315303802490e-02  6.13658130168914794922e-03
9  -3.65980602800846099854e-02  3.53771224617958068848e-02
10  -7.71832605823874473572e-03  4.38137329183518886566e-04
11  -1.33018940687179565430e-04  5.74019178748130798340e-03
12  -6.64976018015295267105e-04  0.00000000000000000000e+00
13  -2.21866721403785049915e-04  0.00000000000000000000e+00
14  2.21866721403785049915e-04  0.00000000000000000000e+00
15  9.54785558860749006271e-04  -2.86525726551190018654e-04
16  -5.16459229402244091034e-04  -1.69704132713377475739e-03
17  4.33372973930090665817e-04  -1.12899881787598133087e-03
18  -9.84344724565744400024e-03  -5.25818718597292900085e-03
19  -1.03979660198092460632e-02  -5.81023562699556350708e-03
20  -1.50578487664461135864e-02  2.95904465019702911377e-03
21  -1.93066280335187911987e-02  1.42538994550704956055e-02
22  -2.46487073600292205811e-02  1.36899258941411972046e-02
23  -4.32950071990489959717e-03  2.36069783568382263184e-02
24  -9.60650388151407241821e-03  5.56419184431433677673e-03
25  -5.70058170706033706665e-03  1.02375829592347145081e-02
26  -6.20602077106013894081e-05  6.61223428323864936829e-03
27  5.57410123292356729507e-04  5.76921331230551004410e-04
28  5.34977624192833900452e-03  1.71165065694367513061e-05
29  8.36582668125629425049e-03  1.96929818230273667723e-07
30  8.38273018598556518555e-03  -1.83389408903167350218e-06
31  -1.55118654947727918625e-03  -6.54652249068021774292e-04
32  -1.93962361663579940796e-03  -3.53505834937095642090e-04
33  -2.96364026144146919250e-03  -6.73353439196944236755e-04
34  -7.11027882061898708344e-04  -2.09259337680123280734e-06
35  -1.02827348746359348297e-03  -5.28677119291387498379e-05
36  0.00000000000000000000e+00  0.00000000000000000000e+00
37  -7.85146933048963546753e-03  -9.29810223169624805450e-04
38  -7.91708305478096008301e-02  2.19540670514106750488e-02
39  -8.64228978753089904785e-02  2.75881327688694000244e-02
40  -2.16000020503997802734e-01  8.41486752033233642578e-02
41  -7.14478418231010437012e-02  5.85286784917116165161e-03
42  -7.14279664680361747742e-03  5.09622367098927497864e-03
43  -3.82819375954568386078e-03  4.84485458582639694214e-03
44  4.82473056763410568237e-03  9.50465071946382522583e-03
45  1.31286412943154573441e-03  2.46512796729803085327e-02
46  1.57102639786899089813e-03  1.99478585273027420044e-02
47  9.49659210164099931717e-04  9.72266588360071182251e-03
48  8.83993692696094512939e-03  8.67640599608421325684e-03
49  9.96186863631010055542e-04  6.11852593719959259033e-02
50  -9.12776868790388107300e-03  4.57548449048772454262e-04
51  -1.35994690936058759689e-03  5.90478652156889438629e-04
52  -1.79174693766981363297e-03  2.21389043144881725311e-03
53  -6.21292216237634420395e-04  1.75047349184751510620e-02
54  -3.77111500711180269718e-05  6.28183421213179826736e-04
55  1.90953272976912558079e-04  1.01339826360344886780e-02
