$Element Number
48634
$Element_id  Value
0  0.00000000000000000000e+00  0.00000000000000000000e+00
1  0.00000000000000000000e+00  0.00000000000000000000e+00
2  0.00000000000000000000e+00  0.00000000000000000000e+00
3  0.00000000000000000000e+00  0.00000000000000000000e+00
4  0.00000000000000000000e+00  1.44081324648936970334e-09
5  0.00000000000000000000e+00  0.00000000000000000000e+00
6  0.00000000000000000000e+00  0.00000000000000000000e+00
7  0.00000000000000000000e+00  0.00000000000000000000e+00
8  0.00000000000000000000e+00  0.00000000000000000000e+00
9  -1.21158405530508161974e-09  1.21158405530508161974e-09
10  -1.44081324648936970334e-09  0.00000000000000000000e+00
11  0.00000000000000000000e+00  1.44081324648936970334e-09
12  0.00000000000000000000e+00  0.00000000000000000000e+00
13  0.00000000000000000000e+00  0.00000000000000000000e+00
14  0.00000000000000000000e+00  0.00000000000000000000e+00
15  0.00000000000000000000e+00  0.00000000000000000000e+00
16  0.00000000000000000000e+00  0.00000000000000000000e+00
17  0.00000000000000000000e+00  0.00000000000000000000e+00
18  0.00000000000000000000e+00  0.00000000000000000000e+00
19  0.00000000000000000000e+00  0.00000000000000000000e+00
20  0.00000000000000000000e+00  0.00000000000000000000e+00
21  0.00000000000000000000e+00  0.00000000000000000000e+00
22  0.00000000000000000000e+00  0.00000000000000000000e+00
23  0.00000000000000000000e+00  1.44081324648936970334e-09
24  0.00000000000000000000e+00  0.00000000000000000000e+00
25  0.00000000000000000000e+00  0.00000000000000000000e+00
26  0.00000000000000000000e+00  1.44081324648936970334e-09
27  0.00000000000000000000e+00  0.00000000000000000000e+00
28  1.44081324648936970334e-09  0.00000000000000000000e+00
29  2.03764649597815150628e-09  0.00000000000000000000e+00
30  1.44081324648936970334e-09  0.00000000000000000000e+00
31  0.00000000000000000000e+00  0.00000000000000000000e+00
32  0.00000000000000000000e+00  0.00000000000000000000e+00
33  0.00000000000000000000e+00  0.00000000000000000000e+00
34  0.00000000000000000000e+00  0.00000000000000000000e+00
35  0.00000000000000000000e+00  0.00000000000000000000e+00
36  0.00000000000000000000e+00  0.00000000000000000000e+00
37  0.00000000000000000000e+00  0.00000000000000000000e+00
38  0.00000000000000000000e+00  0.00000000000000000000e+00
39  0.00000000000000000000e+00  0.00000000000000000000e+00
40  -1.44081324648936970334e-09  0.00000000000000000000e+00
41  -1.44081324648936970334e-09  0.00000000000000000000e+00
42  0.00000000000000000000e+00  0.00000000000000000000e+00
43  0.00000000000000000000e+00  0.00000000000000000000e+00
44  0.00000000000000000000e+00  0.00000000000000000000e+00
45  0.00000000000000000000e+00  2.03764649597815150628e-09
46  0.00000000000000000000e+00  1.44081324648936970334e-09
47  0.00000000000000000000e+00  1.44081324648936970334e-09
48  1.21158405530508161974e-09  1.21158405530508161974e-09
49  0.00000000000000000000e+00  1.44081324648936970334e-09
50  -1.44081324648936970334e-09  0.00000000000000000000e+00
51  0.00000000000000000000e+00  0.00000000000000000000e+00
52  0.00000000000000000000e+00  0.00000000000000000000e+00
53  0.00000000000000000000e+00  1.44081324648936970334e-09
54  0.00000000000000000000e+00  0.00000000000000000000e+00
55  0.00000000000000000000e+00  2.03764649597815150628e-09
56  0.00000000000000000000e+00  0.00000000000000000000e+00
57  0.00000000000000000000e+00  0.00000000000000000000e+00
58  0.00000000000000000000e+00  0.00000000000000000000e+00
59  0.00000000000000000000e+00  0.00000000000000000000e+00
60  0.00000000000000000000e+00  0.00000000000000000000e+00
61  0.00000000000000000000e+00  0.00000000000000000000e+00
62  0.00000000000000000000e+00  0.00000000000000000000e+00
63  0.00000000000000000000e+00  0.00000000000000000000e+00
64  0.00000000000000000000e+00  0.00000000000000000000e+00
65  1.21158405530508161974e-09  1.21158405530508161974e-09
66  1.92709070923058334301e-09  9.63545354615291671507e-10
67  1.92709070923058334301e-09  9.63545354615291671507e-10
68  1.71345904131925408365e-09  1.71345904131925408365e-09
69  0.00000000000000000000e+00  1.44081324648936970334e-09
70  -1.44081324648936970334e-09  0.00000000000000000000e+00
71  0.00000000000000000000e+00  0.00000000000000000000e+00
72  0.00000000000000000000e+00  0.00000000000000000000e+00
73  0.00000000000000000000e+00  2.03764649597815150628e-09
74  0.00000000000000000000e+00  2.03764649597815150628e-09
75  0.00000000000000000000e+00  2.03764649597815150628e-09
76  0.00000000000000000000e+00  0.00000000000000000000e+00
77  0.00000000000000000000e+00  1.44081324648936970334e-09
78  0.00000000000000000000e+00  0.00000000000000000000e+00
79  0.00000000000000000000e+00  0.00000000000000000000e+00
80  0.00000000000000000000e+00  0.00000000000000000000e+00
81  0.00000000000000000000e+00  0.00000000000000000000e+00
82  0.00000000000000000000e+00  0.00000000000000000000e+00
83  0.00000000000000000000e+00  0.00000000000000000000e+00
84  0.00000000000000000000e+00  0.00000000000000000000e+00
85  1.44081324648936970334e-09  0.00000000000000000000e+00
86  2.03764649597815150628e-09  0.00000000000000000000e+00
87  2.03764649597815150628e-09  0.00000000000000000000e+00
88  2.03764649597815150628e-09  0.00000000000000000000e+00
89  1.44081324648936970334e-09  0.00000000000000000000e+00
90  -1.44081324648936970334e-09  0.00000000000000000000e+00
91  -1.44081324648936970334e-09  0.00000000000000000000e+00
92  0.00000000000000000000e+00  0.00000000000000000000e+00
93  0.00000000000000000000e+00  0.00000000000000000000e+00
94  1.21158405530508161974e-09  1.21158405530508161974e-09
95  9.63545354615291671507e-10  1.92709070923058334301e-09
96  0.00000000000000000000e+00  0.00000000000000000000e+00
97  0.00000000000000000000e+00  0.00000000000000000000e+00
98  0.00000000000000000000e+00  2.03764649597815150628e-09
99  0.00000000000000000000e+00  0.00000000000000000000e+00
100  0.00000000000000000000e+00  0.00000000000000000000e+00
101  0.00000000000000000000e+00  0.00000000000000000000e+00
102  0.00000000000000000000e+00  0.00000000000000000000e+00
103  0.00000000000000000000e+00  0.00000000000000000000e+00
104  0.00000000000000000000e+00  0.00000000000000000000e+00
105  0.00000000000000000000e+00  0.00000000000000000000e+00
106  1.44081324648936970334e-09  0.00000000000000000000e+00
107  1.44081324648936970334e-09  0.00000000000000000000e+00
108  0.00000000000000000000e+00  0.00000000000000000000e+00
109  1.44081324648936970334e-09  0.00000000000000000000e+00
110  1.92709070923058334301e-09  -9.63545354615291671507e-10
111  0.00000000000000000000e+00  0.00000000000000000000e+00
112  -1.44081324648936970334e-09  0.00000000000000000000e+00
113  0.00000000000000000000e+00  0.00000000000000000000e+00
114  1.44081324648936970334e-09  0.00000000000000000000e+00
115  2.03764649597815150628e-09  0.00000000000000000000e+00
116  0.00000000000000000000e+00  0.00000000000000000000e+00
117  -1.44081324648936970334e-09  0.00000000000000000000e+00
118  0.00000000000000000000e+00  0.00000000000000000000e+00
119  0.00000000000000000000e+00  0.00000000000000000000e+00
120  0.00000000000000000000e+00  2.03764649597815150628e-09
121  0.00000000000000000000e+00  0.00000000000000000000e+00
122  0.00000000000000000000e+00  1.44081324648936970334e-09
123  -1.21158405530508161974e-09  1.21158405530508161974e-09
124  -1.92709070923058334301e-09  9.63545354615291671507e-10
125  -1.44081324648936970334e-09  0.00000000000000000000e+00
126  0.00000000000000000000e+00  0.00000000000000000000e+00
127  0.00000000000000000000e+00  1.44081324648936970334e-09
128  0.00000000000000000000e+00  0.00000000000000000000e+00
129  0.00000000000000000000e+00  0.00000000000000000000e+00
130  0.00000000000000000000e+00  0.00000000000000000000e+00
131  0.00000000000000000000e+00  0.00000000000000000000e+00
132  2.03764649597815150628e-09  0.00000000000000000000e+00
133  1.44081324648936970334e-09  0.00000000000000000000e+00
134  -1.44081324648936970334e-09  0.00000000000000000000e+00
135  0.00000000000000000000e+00  0.00000000000000000000e+00
136  1.44081324648936970334e-09  0.00000000000000000000e+00
137  2.03764649597815150628e-09  0.00000000000000000000e+00
138  0.00000000000000000000e+00  0.00000000000000000000e+00
139  -1.44081324648936970334e-09  0.00000000000000000000e+00
140  0.00000000000000000000e+00  0.00000000000000000000e+00
141  0.00000000000000000000e+00  0.00000000000000000000e+00
142  -9.63545354615291671507e-10  1.92709070923058334301e-09
143  -1.21158405530508161974e-09  1.21158405530508161974e-09
144  0.00000000000000000000e+00  2.03764649597815150628e-09
145  -9.63545354615291671507e-10  1.92709070923058334301e-09
146  -1.71345904131925408365e-09  1.71345904131925408365e-09
147  -1.21158405530508161974e-09  1.21158405530508161974e-09
148  0.00000000000000000000e+00  1.44081324648936970334e-09
149  0.00000000000000000000e+00  2.03764649597815150628e-09
150  0.00000000000000000000e+00  1.44081324648936970334e-09
151  0.00000000000000000000e+00  0.00000000000000000000e+00
152  0.00000000000000000000e+00  0.00000000000000000000e+00
153  0.00000000000000000000e+00  0.00000000000000000000e+00
154  2.03764649597815150628e-09  0.00000000000000000000e+00
155  2.03764649597815150628e-09  0.00000000000000000000e+00
156  0.00000000000000000000e+00  0.00000000000000000000e+00
157  0.00000000000000000000e+00  1.44081324648936970334e-09
158  0.00000000000000000000e+00  0.00000000000000000000e+00
159  1.92709070923058334301e-09  9.63545354615291671507e-10
160  1.44081324648936970334e-09  0.00000000000000000000e+00
161  -1.21158405530508161974e-09  1.21158405530508161974e-09
162  0.00000000000000000000e+00  0.00000000000000000000e+00
163  0.00000000000000000000e+00  0.00000000000000000000e+00
164  -1.44081324648936970334e-09  0.00000000000000000000e+00
165  -9.63545354615291671507e-10  1.92709070923058334301e-09
166  0.00000000000000000000e+00  2.03764649597815150628e-09
167  0.00000000000000000000e+00  2.49561304954681872914e-09
168  -8.10246147953108675210e-10  2.43073827732587233186e-09
169  -1.51761592181998139495e-09  2.27642371619651839865e-09
170  -9.63545354615291671507e-10  1.92709070923058334301e-09
171  0.00000000000000000000e+00  2.03764649597815150628e-09
172  0.00000000000000000000e+00  2.03764649597815150628e-09
173  0.00000000000000000000e+00  2.03764649597815150628e-09
174  0.00000000000000000000e+00  0.00000000000000000000e+00
175  0.00000000000000000000e+00  0.00000000000000000000e+00
176  2.03764649597815150628e-09  0.00000000000000000000e+00
177  1.92709070923058334301e-09  9.63545354615291671507e-10
178  0.00000000000000000000e+00  0.00000000000000000000e+00
179  0.00000000000000000000e+00  0.00000000000000000000e+00
180  0.00000000000000000000e+00  1.44081324648936970334e-09
