$Element Number
48634
$Element_id  Value
0  0.00000000000000000000e+00  -2.21876267460174858570e-04
1  -9.45915351621806621552e-04  -3.30574286635965108871e-04
2  0.00000000000000000000e+00  2.21876267460174858570e-04
3  -9.03017760720103979111e-04  7.15226808097213506699e-04
4  -2.37312138779088854790e-04  9.80146415531635284424e-03
5  -7.23326462320983409882e-04  -6.62623322568833827972e-04
6  0.00000000000000000000e+00  0.00000000000000000000e+00
7  -1.58892553299665451050e-02  -6.10028905794024467468e-03
8  -2.69797053188085556030e-02  6.08127843588590621948e-03
9  -5.07374070584774017334e-02  4.63805422186851501465e-02
10  -7.71831022575497627258e-03  4.38211747677996754646e-04
11  -1.33065259433351457119e-04  5.74014894664287567139e-03
12  -6.65011175442487001419e-04  0.00000000000000000000e+00
13  -2.21821028389967978001e-04  0.00000000000000000000e+00
14  2.21909998799674212933e-04  0.00000000000000000000e+00
15  9.54712391830980777740e-04  -2.86503025563433766365e-04
16  -5.16438623890280723572e-04  -1.69701920822262763977e-03
17  4.33403329225257039070e-04  -1.12900184467434883118e-03
18  -2.03906614333391189575e-02  -1.12954815849661827087e-02
19  -1.97817403823137283325e-02  -1.19514996185898780823e-02
20  -2.60165631771087646484e-02  1.82686082553118467331e-03
21  -2.59894840419292449951e-02  1.80335324257612228394e-02
22  -2.81786378473043441772e-02  1.84645932167768478394e-02
23  -4.33844188228249549866e-03  2.36297026276588439941e-02
24  -9.62130818516016006470e-03  5.56958978995680809021e-03
25  -5.70692541077733039856e-03  1.02505888789892196655e-02
26  -6.20664723101072013378e-05  6.61231065168976783752e-03
27  5.57088234927505254745e-04  5.76632271986454725266e-04
28  5.34979673102498054504e-03  1.71142055478412657976e-05
29  8.36573448032140731812e-03  1.96872974811412859708e-07
30  8.38291738182306289673e-03  -1.83128599928750190884e-06
31  -1.55107595492154359818e-03  -6.54654926620423793793e-04
32  -1.93959940224885940552e-03  -3.53509647538885474205e-04
33  -2.96354386955499649048e-03  -6.73321424983441829681e-04
34  -7.11165310349315404892e-04  -2.09356494451640173793e-06
35  -1.02823111228644847870e-03  -5.28368873347062617540e-05
36  0.00000000000000000000e+00  0.00000000000000000000e+00
37  -1.48311313241720199585e-02  -2.81238416209816932678e-03
38  -1.13966859877109527588e-01  -1.94030329585075378418e-02
39  -1.11520931124687194824e-01  3.19039635360240936279e-02
40  -1.97881415486335754395e-01  1.00657969713211059570e-01
41  -8.87277200818061828613e-02  8.36224853992462158203e-03
42  -7.15531688183546066284e-03  5.10228425264358520508e-03
43  -3.83412698283791542053e-03  4.85129188746213912964e-03
44  4.83402842655777931213e-03  9.51948855072259902954e-03
45  1.31560454610735177994e-03  2.46706102043390274048e-02
46  1.57304247841238975525e-03  1.99572015553712844849e-02
47  9.50292567722499370575e-04  9.72675997763872146606e-03
48  8.83990991860628128052e-03  8.67634732276201248169e-03
49  9.96088143438100814819e-04  6.11423440277576446533e-02
50  -9.12776216864585876465e-03  4.57555113825947046280e-04
51  -1.35994143784046173096e-03  5.90489245951175689697e-04
52  -1.79171538911759853363e-03  2.21391022205352783203e-03
53  -6.21263170614838600159e-04  1.75047162920236587524e-02
54  -3.77177930204197764397e-05  6.28271314781159162521e-04
55  1.90957085578702390194e-04  1.01340096443891525269e-02
56  0.00000000000000000000e+00  0.00000000000000000000e+00
57  -1.29557801410555839539e-02  3.52250365540385246277e-03
58  -2.07775887101888656616e-02  1.42507422715425491333e-02
59  -1.73729509115219116211e-01  3.78716588020324707031e-02
60  -1.94812454283237457275e-02  7.67679093405604362488e-03
61  -2.67025958746671676636e-02  1.34464427828788757324e-02
62  -6.63321139290928840637e-03  5.27616997715085744858e-04
63  3.29464470269158482552e-04  1.69463665224611759186e-03
64  5.91597752645611763000e-03  5.30215818434953689575e-03
65  3.69617566466331481934e-02  3.50335016846656799316e-02
66  9.19075161218643188477e-02  2.12271660566329956055e-02
67  1.13439135253429412842e-01  2.37885173410177230835e-02
68  1.31714880466461181641e-01  6.13513104617595672607e-02
69  3.64249832928180694580e-02  3.36762875318527221680e-01
70  -7.08537921309471130371e-02  5.01925311982631683350e-03
71  -3.52470832876861095428e-03  2.90701445192098617554e-03
72  -5.80087536945939064026e-04  6.89731631428003311157e-03
73  5.33461105078458786011e-04  3.56201827526092529297e-02
74  4.08579886425286531448e-04  1.19107114151120185852e-02
75  3.83451028028503060341e-04  4.54111285507678985596e-02
76  0.00000000000000000000e+00  0.00000000000000000000e+00
77  0.00000000000000000000e+00  4.03244374319911003113e-03
78  -2.91123781353235244751e-02  7.20622166991233825684e-02
79  -1.18488455191254615784e-02  1.23986592516303062439e-02
80  -1.37432059273123741150e-02  1.73204038292169570923e-02
81  -1.23583357781171798706e-02  1.83919835835695266724e-02
82  -1.13102439790964126587e-02  2.12264861911535263062e-02
83  -3.30180657329037785530e-04  -5.68850664421916007996e-04
84  3.95920680603012442589e-04  -3.93500959035009145737e-04
85  1.94530729204416275024e-02  1.19637942407280206680e-03
86  6.72889947891235351562e-02  2.91491881944239139557e-03
87  1.13051578402519226074e-01  -2.91156611638143658638e-04
88  1.32757544517517089844e-01  1.50623125955462455750e-03
89  2.48379662632942199707e-01  1.58184602856636047363e-01
90  4.68461262062191963196e-03  3.13681691884994506836e-01
91  -6.12434372305870056152e-02  4.43609990179538726807e-03
92  -9.89679363556206226349e-04  2.30303220450878143311e-03
93  5.28315897099673748016e-04  3.63705214112997055054e-03
94  2.32571475207805633545e-02  2.64497585594654083252e-02
95  1.09716221690177917480e-01  2.20873653888702392578e-01
96  -7.79688998591154813766e-04  1.08578503131866455078e-02
97  2.51351017504930496216e-03  -1.04789482429623603821e-03
98  -7.99964834004640579224e-03  4.70304340124130249023e-02
99  -2.41039916872978210449e-02  5.76345957815647125244e-02
100  -4.60825534537434577942e-03  6.31215982139110565186e-03
101  -6.16909516975283622742e-03  1.24165536835789680481e-02
102  -7.86433462053537368774e-03  1.54280243441462516785e-02
103  -8.49680975079536437988e-03  1.94359943270683288574e-02
104  -4.00779914343729615211e-04  2.46810144744813442230e-04
105  5.54862257558852434158e-04  3.30580020090565085411e-04
106  1.34260142222046852112e-02  6.84099562931805849075e-04
107  3.67183499038219451904e-02  7.62726558605208992958e-05
108  1.00034326314926147461e-02  -2.05701193772256374359e-03
109  5.43217100203037261963e-02  -2.98493978334590792656e-04
110  1.20531074702739715576e-01  -2.20261737704277038574e-02
111  6.98007047176361083984e-02  4.63394612073898315430e-01
112  -5.48014380037784576416e-02  2.27005057968199253082e-03
113  -5.12029582750983536243e-05  1.19405181612819433212e-03
114  2.57115177810192108154e-02  1.94625463336706161499e-03
115  5.48563785851001739502e-02  2.09541036747395992279e-03
116  6.52460902929306030273e-02  1.35143011808395385742e-01
117  -2.39370092749595642090e-02  3.66710452362895011902e-03
118  -3.75538220396265387535e-04  -6.80688361171633005142e-04
119  3.75537929357960820198e-04  -6.80691387970000505447e-04
120  -4.96208341792225837708e-03  5.82888685166835784912e-02
121  -3.25943087227642536163e-03  2.30441093444824218750e-02
122  1.08662701677531003952e-03  1.94596368819475173950e-02
123  -1.05307094752788543701e-01  1.11131548881530761719e-01
124  -6.50754421949386596680e-02  2.03223396092653274536e-02
125  -2.15775873512029647827e-02  6.08994532376527786255e-03
126  -1.33888715936336666346e-05  5.53527963347733020782e-04
127  7.24483688827604055405e-04  1.67719777673482894897e-02
128  1.89330487046390771866e-03  1.75431091338396072388e-03
129  8.10015108436346054077e-03  3.37116327136754989624e-03
130  7.81550258398056030273e-03  -1.62700409418903291225e-04
131  3.90246743336319923401e-03  -4.46627353085204958916e-04
132  1.35680483654141426086e-02  -1.48826511576771736145e-04
133  4.17739182710647583008e-01  5.11222243309020996094e-01
134  -4.31782193481922149658e-02  1.40296956524252891541e-02
135  -1.79374364961404353380e-06  5.80076884943991899490e-04
136  1.66710987687110900879e-02  1.23686622828245162964e-03
137  2.75356695055961608887e-02  6.56694173812866210938e-04
138  2.37120576202869415283e-02  1.22353293001651763916e-01
139  -1.19667686522006988525e-02  1.21719343587756156921e-03
140  -7.23147008102387189865e-04  1.72490461584212662061e-12
141  7.23142118658870458603e-04  -1.76927624027239938087e-12
142  -1.72373317182064056396e-02  6.97416886687278747559e-02
143  -2.09668278694152832031e-02  2.63800006359815597534e-02
144  2.63302281382493674755e-05  1.65172033011913299561e-02
145  -5.16398251056671142578e-02  2.16785460710525512695e-01
146  -3.64592298865318298340e-02  3.54685410857200622559e-02
147  -2.22855787724256515503e-02  2.28326264768838882446e-02
148  -5.36657462362200021744e-04  9.71026625484228134155e-03
149  -3.80344892619177699089e-04  3.42236645519733428955e-02
150  -7.57607398554682731628e-04  2.23955176770687103271e-02
151  7.24044453818351030350e-04  6.82761101052165031433e-03
152  4.38184849917888641357e-03  3.52355628274381160736e-03
153  3.00344428978860378265e-03  8.74063000082969665527e-04
154  1.30056617781519889832e-02  1.74968357896432280540e-04
155  6.76710426807403564453e-01  4.68076974153518676758e-01
156  -4.17723413556814193726e-03  9.86939016729593276978e-03
157  4.50246792752295732498e-04  1.21744032949209213257e-02
158  1.63230358157306909561e-03  1.86040636617690324783e-03
159  1.83995328843593597412e-02  8.85048788040876388550e-03
160  5.44105648994445800781e-01  2.48234599828720092773e-01
161  -1.00952656939625740051e-02  9.97181516140699386597e-03
162  -3.75538336811587214470e-04  6.80688594002276659012e-04
163  3.75537754734978079796e-04  6.80690980516374111176e-04
164  -2.10256483405828475952e-02  4.43012546747922897339e-03
165  -1.40336304903030395508e-02  6.10706731677055358887e-02
166  -7.72014842368662357330e-04  2.81324777752161026001e-02
167  2.04398122150450944901e-04  1.76849272102117538452e-02
168  -6.58286362886428833008e-02  2.83189833164215087891e-01
169  -2.53606066107749938965e-02  3.84053364396095275879e-02
170  -8.65897443145513534546e-03  3.44631075859069824219e-02
171  -4.52120613772422075272e-04  2.10065338760614395142e-02
172  -6.80139695759862661362e-04  4.45675849914550781250e-02
173  -9.67675703577697277069e-04  5.73693998157978057861e-02
174  -7.36398156732320785522e-04  4.37466707080602645874e-03
175  1.46105361636728048325e-03  3.20897018536925315857e-03
176  3.10962665826082229614e-02  1.18199887219816446304e-03
177  9.38657075166702270508e-02  5.99089339375495910645e-02
178  1.68661758303642272949e-01  3.05031478404998779297e-01
179  9.83254760503768920898e-02  9.22518447041511535645e-02
180  4.07004654407501220703e-02  7.98353478312492370605e-02
181  1.26787694171071052551e-02  3.55224274098873138428e-02
182  3.17037068307399749756e-02  2.97138392925262451172e-02
183  2.43963688611984252930e-01  1.98315680027008056641e-01
184  1.21946066617965698242e-01  2.31330737471580505371e-01
185  -1.39942276291549205780e-04  7.02357292175292968750e-03
186  1.39931202284060418606e-04  7.02354451641440391541e-03
187  0.00000000000000000000e+00  0.00000000000000000000e+00
188  -7.81191745772957801819e-04  7.33473002910614013672e-02
189  -2.34043822274543344975e-04  5.47981299459934234619e-02
190  -5.46775991097092628479e-03  8.11909511685371398926e-02
191  -3.25366631150245666504e-02  2.74910569190979003906e-01
192  -2.08354238420724868774e-02  5.40805459022521972656e-02
193  -1.97261516004800796509e-02  3.21417301893234252930e-02
194  -6.52803981211036443710e-04  2.70634405314922332764e-02
195  -9.83119360171258449554e-04  5.58155849575996398926e-02
196  -8.80178704392164945602e-04  7.56583586335182189941e-02
197  -4.09913744078949093819e-04  1.92801980301737785339e-03
198  5.15948107931762933731e-04  1.67119805701076984406e-03
199  1.50421094149351119995e-02  6.69666449539363384247e-04
200  6.96969255805015563965e-02  2.12681323289871215820e-01
201  3.15758585929870605469e-02  3.57440501451492309570e-01
202  1.23073151335120201111e-02  4.00030650198459625244e-02
203  1.07967210933566093445e-02  2.80093960464000701904e-02
204  2.07889080047607421875e-02  7.68119990825653076172e-02
205  4.89799901843070983887e-02  5.35191688686609268188e-03
206  1.55259802937507629395e-01  1.48803666234016418457e-01
207  6.56746625900268554688e-02  2.05731227993965148926e-01
208  -9.31631802814081311226e-05  1.38757387176156044006e-02
209  9.31696777115575969219e-05  1.38758383691310882568e-02
210  -2.56098457612097263336e-03  4.56791184842586517334e-03
211  -4.27316146669909358025e-04  7.96315371990203857422e-02
212  -7.45838973671197891235e-04  8.27021896839141845703e-02
213  -4.96555212885141372681e-03  1.33096441626548767090e-01
214  -3.28058972954750061035e-02  2.86928683519363403320e-01
215  -4.09117601811885833740e-02  4.43652346730232238770e-02
216  -1.96084678173065185547e-02  3.08718085289001464844e-02
217  -2.51934834523126482964e-05  1.57604254782199859619e-02
218  -3.72799374163150787354e-02  1.31452441215515136719e-01
219  -3.03646437823772430420e-02  5.48905730247497558594e-02
220  -6.45655486732721328735e-03  1.33360773324966430664e-02
221  1.70499570231186226010e-05  5.40823908522725105286e-03
222  1.62821691483259201050e-02  1.08363134786486625671e-02
223  3.14496815204620361328e-01  3.96154075860977172852e-01
224  -3.64190898835659027100e-02  3.03445011377334594727e-01
225  3.93286929465830326080e-04  3.44034843146800994873e-02
226  2.42118467576801776886e-03  3.24689820408821105957e-02
227  1.87116060405969619751e-02  7.80141428112983703613e-02
228  5.39102181792259216309e-02  7.53812193870544433594e-02
229  3.27616259455680847168e-02  1.02121360599994659424e-01
230  2.86316033452749252319e-02  1.22023746371269226074e-01
231  6.46102130413055419922e-02  2.37694397568702697754e-01
232  3.53103801608085632324e-02  1.69972240924835205078e-01
233  3.42761018146120477468e-06  -3.25740053085610270500e-04
234  8.19049589335918426514e-03  6.46585773210972547531e-04
235  -1.47221595048904418945e-01  6.72859191894531250000e-01
236  -3.22962492704391479492e-01  4.00189071893692016602e-01
237  -1.07563102245330810547e+00  2.03321442008018493652e-01
238  -5.98096966743469238281e-01  3.58292460441589355469e-01
239  -5.09067177772521972656e-02  2.91113760322332382202e-02
240  -1.84899661689996719360e-03  3.67710441350936889648e-02
241  -5.47596206888556480408e-03  6.15710988640785217285e-02
242  -3.45293767750263214111e-02  1.28100648522377014160e-01
243  -7.15915579348802566528e-03  5.33874928951263427734e-02
244  -1.42867560498416423798e-04  1.44134014844894409180e-02
245  5.57255605235695838928e-03  2.30156928300857543945e-02
246  1.85414217412471771240e-02  1.86587981879711151123e-02
247  1.16413868963718414307e-01  5.53906679153442382812e-01
248  -7.16650485992431640625e-03  1.99135839939117431641e-01
249  1.28263875376433134079e-03  8.34084972739219665527e-02
250  7.99630652181804180145e-05  2.36392244696617126465e-02
251  1.46105214953422546387e-02  6.44523426890373229980e-02
252  2.84975003451108932495e-02  2.15019285678863525391e-01
253  -3.36351357400417327881e-02  1.95151478052139282227e-01
254  -6.48644417524337768555e-02  1.71557202935218811035e-01
255  -7.17115476727485656738e-02  1.04974247515201568604e-01
256  -3.25512868585065007210e-04  -1.16507092025130987167e-03
257  4.74757718620821833611e-04  -7.98357708845287561417e-04
258  -3.25740023981779813766e-04  3.42760313287726603448e-06
259  2.07652527024038136005e-04  2.07652483368292450905e-04
260  2.66551747918128967285e-02  1.50776766240596771240e-02
261  -4.65126961469650268555e-01  9.53175246715545654297e-01
262  -2.61308491230010986328e-01  8.74106958508491516113e-02
263  -1.49400070309638977051e-01  6.74823001027107238770e-02
264  -1.06767937541007995605e-01  9.15739387273788452148e-02
265  -1.23418383300304412842e-02  1.15407984703779220581e-02
266  -7.28403357788920402527e-03  6.17634169757366180420e-02
267  -2.00713379308581352234e-03  5.83425983786582946777e-02
268  -3.48829431459307670593e-03  1.09561748802661895752e-01
269  5.63248759135603904724e-04  7.20071494579315185547e-02
270  4.65452671051025390625e-04  2.49363984912633895874e-02
271  -6.38809986412525177002e-03  1.11991107463836669922e-01
272  -3.34338247776031494141e-02  1.64249047636985778809e-01
273  4.99350996688008308411e-03  4.42084610462188720703e-01
274  -1.19919935241341590881e-02  2.91544228792190551758e-01
275  -1.74986969796009361744e-04  4.81946766376495361328e-02
276  2.19442020170390605927e-03  2.43491679430007934570e-02
277  1.06350965797901153564e-01  3.43033671379089355469e-02
278  3.66558060050010681152e-02  4.24721837043762207031e-01
279  -1.25418037176132202148e-01  4.22702640295028686523e-01
280  -9.81642603874206542969e-02  9.00484696030616760254e-02
281  -1.16511143278330564499e-03  -3.25577100738883018494e-04
282  -5.08934608660638332367e-04  -5.08899218402802944183e-04
283  1.25992030370980501175e-03  -7.51684638089500367641e-05
284  -7.29424027667846530676e-06  3.98373184725642204285e-03
285  7.03078834339976310730e-03  1.46592389792203903198e-02
286  5.73076605796813964844e-02  4.03918355703353881836e-01
287  -7.51403272151947021484e-01  9.18625950813293457031e-01
288  -2.22182366997003555298e-02  -1.91074050962924957275e-02
289  -1.62321596872061491013e-03  -1.81923131458461284637e-03
290  -3.41653265058994293213e-03  -3.65879503078758716583e-04
291  -5.42953377589583396912e-03  6.99624232947826385498e-03
292  -2.94903316535055637360e-03  2.17759180814027786255e-02
293  -1.95748561964137479663e-05  7.39826187491416931152e-02
294  4.96066233608871698380e-04  7.89456069469451904297e-02
295  2.18081404455006122589e-03  3.01395595073699951172e-01
296  -1.23372673988342285156e-02  2.71056324243545532227e-01
297  -4.44772019982337951660e-02  3.05018335580825805664e-01
298  -6.33511990308761596680e-02  8.47621187567710876465e-02
299  -5.85376173257827758789e-02  2.59751707315444946289e-01
300  -3.89475896954536437988e-02  1.96738332509994506836e-01
301  -9.43290244322270154953e-04  1.39139760285615921021e-02
302  2.99997907131910324097e-03  6.62917597219347953796e-03
303  5.43048530817031860352e-02  6.21281214989721775055e-04
304  1.03208255022764205933e-02  3.81893992424011230469e-01
305  -1.25104621052742004395e-01  3.66197437047958374023e-01
306  -6.46680742502212524414e-02  3.30732613801956176758e-02
307  -7.98324530478566884995e-04  4.74696687888354063034e-04
308  -7.51288462197408080101e-05  1.25992309767752885818e-03
309  7.55634915549308061600e-04  7.55635905079543590546e-04
310  -2.21821028389967978001e-04  0.00000000000000000000e+00
311  2.21909998799674212933e-04  0.00000000000000000000e+00
312  -1.73144087195396423340e-01  4.00739669799804687500e-01
313  -3.34806591272354125977e-01  4.04174417257308959961e-01
314  -4.23718303442001342773e-01  4.00531709194183349609e-01
315  -1.91367074847221374512e-01  2.32038766145706176758e-01
316  -1.78942666389048099518e-03  -8.07503180112689733505e-04
317  -7.47108017094433307648e-04  -2.42864014580845832825e-03
318  1.95811386220157146454e-03  4.55248286016285419464e-04
319  1.61859635263681411743e-02  3.95315736532211303711e-02
320  1.65707655251026153564e-02  1.40810474753379821777e-01
321  -6.14518998190760612488e-03  3.01114767789840698242e-01
322  -4.46692615747451782227e-01  1.09043049812316894531e+00
323  -8.13643813133239746094e-01  3.25713306665420532227e-01
324  -7.40834593772888183594e-01  -4.85962033271789550781e-02
325  -6.19091033935546875000e-01  1.43626824021339416504e-01
326  -1.88745200634002685547e-01  2.17434585094451904297e-01
327  -4.29024063050746917725e-02  1.32906958460807800293e-01
328  -4.06601838767528533936e-02  1.46334961056709289551e-01
329  -1.29771197680383920670e-03  5.39010716602206230164e-03
330  1.81012460961937904358e-03  3.86623642407357692719e-03
331  1.67955143842846155167e-03  2.14580737520009279251e-04
332  -4.16533183306455612183e-03  4.20182853937149047852e-01
333  -3.58077809214591979980e-02  3.88554841279983520508e-01
334  -6.25980831682682037354e-03  1.16258356720209121704e-02
335  3.76056018285453319550e-03  3.33989411592483520508e-02
336  -2.72078318630519788712e-06  6.38737017288804054260e-03
337  5.34818158484995365143e-04  1.93364024162292480469e-02
338  -8.60448837280273437500e-01  4.89731609821319580078e-01
339  -1.00580358505249023438e+00  1.03307092189788818359e+00
340  -4.25441294908523559570e-01  8.65513458847999572754e-02
341  -4.86989289522171020508e-01  -1.33888632059097290039e-01
342  -2.48627185821533203125e-01  2.37973071634769439697e-02
343  -9.67386923730373382568e-03  -1.17214694910217076540e-04
344  0.00000000000000000000e+00  0.00000000000000000000e+00
345  1.09579758718609809875e-02  2.89299787255004048347e-04
346  2.60989159345626831055e-01  -6.07838481664657592773e-03
347  2.76608169078826904297e-01  3.39384712278842926025e-02
348  1.75907105207443237305e-01  3.18659424781799316406e-01
349  3.63833010196685791016e-02  1.00441670417785644531e+00
350  -3.98853007936850190163e-04  3.04641157388687133789e-01
351  5.47652095556259155273e-02  -1.94122999906539916992e-01
352  7.99869149923324584961e-02  -3.15087884664535522461e-02
353  -8.89276415109634399414e-02  6.33954584598541259766e-01
354  -2.83184528350830078125e-01  1.26472830772399902344e-01
355  -6.78390264511108398438e-02  6.34679347276687622070e-02
356  -5.13103383127599954605e-04  2.25897831842303276062e-03
357  5.40738808922469615936e-04  2.23466637544333934784e-03
358  -1.09251923859119415283e-01  1.61950126290321350098e-01
